,frequency,index,word
13410,-11.861918,13410,phoenix
13411,-11.861918,13411,18th
13412,-11.168772,13412,hertz
13413,-11.168772,13413,103
13414,-11.861918,13414,minneapolis
13415,-10.2524805,13415,99
13416,-11.861918,13416,muscat
13417,-11.861918,13417,71
13418,-11.861918,13418,hamar
13419,-11.861918,13419,cargolux
13420,-11.168772,13420,palmer
13421,-11.861918,13421,ararat
13422,-11.861918,13422,1-877-994-4357
13423,-11.861918,13423,uplands
13424,-11.861918,13424,boost
13425,-11.168772,13425,9:55
13426,-11.861918,13426,maybelline
13427,-10.475624,13427,toronto
13428,-9.664694,13428,beagle
13429,-11.861918,13429,regent
13430,-11.861918,13430,incinerator
13431,-11.861918,13431,castro
13432,-11.168772,13432,a380
13433,-11.861918,13433,hornets
13434,-11.861918,13434,6:23
13435,-11.861918,13435,sally
13436,-10.475624,13436,kawasaki
13437,-11.861918,13437,asmfc
13438,-11.861918,13438,375913
13439,-11.861918,13439,2c
13440,-11.861918,13440,679
13441,-11.861918,13441,zachary
13442,-11.861918,13442,228th
13443,-11.861918,13443,254
13444,-11.168772,13444,456
13445,-11.861918,13445,marten
13446,-11.861918,13446,sekonda
13447,-11.861918,13447,19:05
13448,-11.168772,13448,158
13449,-11.861918,13449,encyclopedia
13450,-11.861918,13450,goodyear
13451,-11.861918,13451,quentin
13452,-11.861918,13452,57994
13453,-11.861918,13453,janitor
13454,-11.861918,13454,lin
13455,-11.861918,13455,panera
13456,-10.763307,13456,kodak
13457,-11.168772,13457,piglet
13458,-11.861918,13458,springfield
13459,-11.861918,13459,methodist
13460,-11.861918,13460,parakeets
13461,-10.763307,13461,123
13462,-10.763307,13462,folgers
13463,-11.861918,13463,unzip
13464,-11.861918,13464,chewbacca
13465,-11.861918,13465,7056
13466,-11.861918,13466,etnies
13467,-11.861918,13467,cara
13468,-11.861918,13468,12-45
13469,-11.861918,13469,christleton
13470,-9.916009,13470,converse
13471,-11.861918,13471,kaka
13472,-11.861918,13472,5497
13473,-11.861918,13473,schepps
13474,-10.475624,13474,ryanair
13475,-11.168772,13475,610
13476,-11.861918,13476,06/05/2011
13477,-11.168772,13477,barista
13478,-11.168772,13478,o'farrell
13479,-11.861918,13479,412-9889
13480,-11.861918,13480,11:54
13481,-11.861918,13481,rseb
13482,-11.861918,13482,aidilfitri
13483,-11.861918,13483,9:16
13484,-11.861918,13484,silicone
13485,-11.861918,13485,bet365com
13486,-11.168772,13486,2006
13487,-11.861918,13487,capri
13488,-11.861918,13488,nh
13489,-11.861918,13489,nun
13490,-11.168772,13490,skyfall
13491,-11.861918,13491,880
13492,-11.861918,13492,accrington
13493,-11.861918,13493,299
13494,-11.168772,13494,lakers
13495,-10.475624,13495,stagecoach
13496,-11.861918,13496,2284144
13497,-11.168772,13497,steve
13498,-11.861918,13498,nm
13499,-11.861918,13499,andesmar
13500,-11.168772,13500,280
13501,-10.763307,13501,kandos
13502,-11.861918,13502,pastrami
13503,-11.861918,13503,elmira
13504,-10.763307,13504,alto
13505,-11.861918,13505,9424
13506,-11.861918,13506,saucers
13507,-11.861918,13507,chichester
13508,-11.861918,13508,1/2
13509,-11.861918,13509,583
13510,-11.861918,13510,bvb
13511,-11.861918,13511,skyliner
13512,-11.861918,13512,millets
13513,-11.861918,13513,glynlowe.com
13514,-10.763307,13514,wellington
13515,-11.861918,13515,wwwcitylinkcomhk
13516,-11.861918,13516,premium
13517,-11.861918,13517,intercityconz
13518,-11.861918,13518,underarm
13519,-11.861918,13519,cambio
13520,-10.763307,13520,lei
13521,-11.861918,13521,rockies
13522,-10.2524805,13522,victoria
13523,-11.861918,13523,96
13524,-11.861918,13524,112
13525,-11.861918,13525,highbridge
13526,-11.168772,13526,dasani
13527,-11.861918,13527,1525
13528,-11.861918,13528,gt
13529,-11.861918,13529,madr
13530,-10.763307,13530,maryland
13531,-11.861918,13531,sulfa
13532,-11.861918,13532,gravestone
13533,-11.861918,13533,138
13534,-11.861918,13534,presidents
13535,-11.861918,13535,judaism
13536,-11.861918,13536,loneliness
13537,-11.861918,13537,sandbag
13538,-11.168772,13538,diversion
13539,-11.861918,13539,cheshire
13540,-10.763307,13540,bnsf
13541,-11.861918,13541,vodafone
13542,-11.861918,13542,4:58
13543,-11.861918,13543,dan
13544,-11.861918,13544,4:10
13545,-11.861918,13545,restrooms
13546,-11.861918,13546,spikes
13547,-11.861918,13547,opel
13548,-11.861918,13548,earmuffs
13549,-11.861918,13549,belmont
13550,-11.861918,13550,powell
13551,-11.861918,13551,oysters
13552,-10.763307,13552,usaf
13553,-11.861918,13553,bravescom
13554,-11.861918,13554,onanism
13555,-11.861918,13555,746
13556,-11.861918,13556,prisoner
13557,-11.861918,13557,25012
13558,-11.861918,13558,horror
13559,-11.861918,13559,reliance
13560,-11.861918,13560,handprints
13561,-11.861918,13561,rawle
13562,-11.861918,13562,7:55
13563,-11.861918,13563,01050
13564,-11.861918,13564,jester
13565,-11.861918,13565,smirnoff
13566,-11.861918,13566,roaster
13567,-11.861918,13567,12:16
13568,-11.861918,13568,usaid
13569,-11.861918,13569,nock
13570,-9.916009,13570,ladybug
13571,-11.861918,13571,05
13572,-11.861918,13572,duane
13573,-11.861918,13573,bum
13574,-11.861918,13574,1564
13575,-11.861918,13575,shootfirsteatlatercom
13576,-10.763307,13576,qatar
13577,-11.861918,13577,5:04
13578,-11.168772,13578,zombie
13579,-11.861918,13579,275
13580,-11.861918,13580,7776
13581,-11.168772,13581,hunter
13582,-11.861918,13582,bagpipes
13583,-11.861918,13583,753
13584,-11.168772,13584,regio
13585,-11.861918,13585,october
13586,-11.861918,13586,5:08
13587,-11.861918,13587,oster
13588,-11.861918,13588,035
13589,-11.861918,13589,spitting
13590,-11.861918,13590,t-rex
13591,-11.861918,13591,thompsons
13592,-11.861918,13592,nutribullet
13593,-11.861918,13593,mps
13594,-11.861918,13594,riesling
13595,-11.861918,13595,vietnamese
13596,-10.763307,13596,yorkie
13597,-11.861918,13597,stardust
13598,-11.861918,13598,sheffield
13599,-11.861918,13599,gatorland
13600,-11.861918,13600,2:29
13601,-11.168772,13601,12:04
13602,-11.861918,13602,hardin
13603,-10.475624,13603,144
13604,-11.861918,13604,4:07
13605,-11.861918,13605,alifeinbalancenet
13606,-11.861918,13606,mead
13607,-11.168772,13607,nyu
13608,-11.861918,13608,juicerator
13609,-11.861918,13609,boredom
13610,-11.861918,13610,heisenberg
13611,-11.861918,13611,599
13612,-11.168772,13612,5:43
13613,-11.861918,13613,biobus
13614,-11.861918,13614,benedict
13615,-11.861918,13615,7345
13616,-11.168772,13616,1673
13617,-10.475624,13617,cello
13618,-11.861918,13618,923
13619,-11.861918,13619,ss
13620,-11.861918,13620,00022970
13621,-11.861918,13621,443
13622,-11.168772,13622,atlas
13623,-11.861918,13623,paybox
13624,-11.861918,13624,grunt
13625,-11.168772,13625,12:50
13626,-11.861918,13626,12.30
13627,-11.861918,13627,footaction
13628,-11.861918,13628,230175
13629,-11.168772,13629,197
13630,-11.861918,13630,kt
13631,-11.861918,13631,50000
13632,-11.861918,13632,68006
13633,-11.861918,13633,1772
13634,-11.861918,13634,morrison
13635,-11.861918,13635,91007
13636,-11.861918,13636,9:01
13637,-11.168772,13637,237
13638,-11.861918,13638,sk
13639,-11.861918,13639,capers
13640,-11.861918,13640,h12
13641,-11.861918,13641,58666
13642,-11.861918,13642,squeegee
13643,-11.861918,13643,10:28
13644,-11.861918,13644,lavender
13645,-11.861918,13645,accenture
13646,-9.916009,13646,5:25
13647,-11.861918,13647,ucla
13648,-11.861918,13648,pinot
13649,-11.861918,13649,usopenseriescom
13650,-11.861918,13650,sussex
13651,-11.861918,13651,arizona
13652,-11.861918,13652,leo
13653,-11.861918,13653,5615
13654,-11.861918,13654,nsp
13655,-11.168772,13655,89
13656,-11.861918,13656,unirider
13657,-11.861918,13657,exchange
13658,-11.861918,13658,3076
13659,-11.861918,13659,amethyst
13660,-10.070159,13660,thanksgiving
13661,-11.861918,13661,12:19
13662,-11.861918,13662,weeks
13663,-11.861918,13663,subaru
13664,-10.763307,13664,3:05
13665,-11.861918,13665,mza
13666,-11.861918,13666,dolorosa
13667,-11.861918,13667,bullhead
13668,-11.861918,13668,goldfish
13669,-10.763307,13669,7:00
13670,-11.861918,13670,995
13671,-11.861918,13671,irri
13672,-11.861918,13672,transaviacom
13673,-11.168772,13673,365
13674,-11.861918,13674,joanne
13675,-11.861918,13675,rtfm
13676,-11.861918,13676,3003
13677,-11.861918,13677,812
13678,-11.861918,13678,playhouse
13679,-11.861918,13679,1-800-738-8622
13680,-11.168772,13680,andrew
13681,-11.861918,13681,2565
13682,-10.763307,13682,stethoscope
13683,-11.861918,13683,nlb
13684,-11.861918,13684,1-877-4fps-411
13685,-11.861918,13685,oblivion
13686,-11.861918,13686,trei
13687,-11.168772,13687,altoids
13688,-11.168772,13688,juggler
13689,-11.861918,13689,hornet
13690,-11.168772,13690,merida
13691,-11.861918,13691,saddletowne
13692,-11.861918,13692,1955-2004
13693,-11.861918,13693,1202065
13694,-11.861918,13694,sandal
13695,-11.168772,13695,12:07
13696,-11.168772,13696,progressive
13697,-10.475624,13697,wildcats
13698,-11.168772,13698,quarters
13699,-11.861918,13699,419
13700,-11.168772,13700,329
13701,-11.861918,13701,vernon
13702,-11.861918,13702,pendragon
13703,-11.168772,13703,ge
13704,-11.861918,13704,triscuit
13705,-11.861918,13705,146
13706,-11.861918,13706,7:57
13707,-11.861918,13707,tennessee
13708,-11.861918,13708,15850
13709,-10.475624,13709,mitsubishi
13710,-11.861918,13710,rs
13711,-10.763307,13711,95
13712,-11.168772,13712,4:05
13713,-10.070159,13713,7:25
13714,-11.861918,13714,froyo
13715,-10.763307,13715,geico
13716,-11.168772,13716,mabuhay
13717,-11.168772,13717,10:05
13718,-11.861918,13718,yamazaki
13719,-11.861918,13719,bailey
13720,-10.2524805,13720,63
13721,-10.763307,13721,108
13722,-11.168772,13722,ctrl
13723,-11.168772,13723,breitling
13724,-11.861918,13724,tiaras
13725,-11.168772,13725,singapore
13726,-11.861918,13726,essaquira
13727,-11.861918,13727,colombia
13728,-11.861918,13728,zu-fbc
13729,-11.861918,13729,152
13730,-11.861918,13730,naruto
13731,-11.168772,13731,acer
13732,-11.861918,13732,parliament
13733,-11.861918,13733,883
13734,-11.168772,13734,vaio
13735,-11.861918,13735,egyptair
13736,-11.168772,13736,11:03
13737,-11.168772,13737,condor
13738,-11.861918,13738,246
13739,-11.861918,13739,h2o
13740,-11.861918,13740,1:43
13741,-10.763307,13741,alligator
13742,-11.861918,13742,lak
13743,-11.861918,13743,dictionary
13744,-11.861918,13744,voith
13745,-11.861918,13745,742
13746,-9.916009,13746,47
13747,-11.861918,13747,573
13748,-11.861918,13748,kalorama
13749,-11.861918,13749,prestwich
13750,-11.861918,13750,lancashire
13751,-11.861918,13751,1566
13752,-11.861918,13752,ravioli
13753,-11.861918,13753,directv
13754,-10.763307,13754,proctor
13755,-10.763307,13755,athletics
13756,-11.861918,13756,11:13
13757,-11.861918,13757,ellsbury
13758,-11.168772,13758,ants
13759,-11.861918,13759,29.99
13760,-11.861918,13760,11:47
13761,-11.861918,13761,fucking
13762,-11.861918,13762,tweet
13763,-10.763307,13763,7:10
13764,-11.861918,13764,hitachi
13765,-11.861918,13765,271
13766,-11.861918,13766,0910
13767,-11.861918,13767,gulliver
13768,-11.861918,13768,hancock
13769,-11.861918,13769,156474
13770,-11.861918,13770,norfolk
13771,-11.168772,13771,kroger
13772,-11.861918,13772,7:35
13773,-11.861918,13773,paprika
13774,-11.861918,13774,c/b
13775,-11.861918,13775,marisa
13776,-11.861918,13776,rei
13777,-11.168772,13777,dandelions
13778,-11.861918,13778,928
13779,-11.861918,13779,08003899799
13780,-11.861918,13780,iberia
13781,-11.861918,13781,squid
13782,-11.861918,13782,wwwltaorguk
13783,-11.861918,13783,xce
13784,-11.168772,13784,151
13785,-11.861918,13785,iris
13786,-11.861918,13786,orangutan
13787,-11.861918,13787,westside
13788,-11.861918,13788,1975-1982
13789,-11.861918,13789,ichiro
13790,-11.168772,13790,12000
13791,-11.861918,13791,kablerfeld
13792,-11.861918,13792,gadzoom
13793,-11.861918,13793,pint
13794,-11.861918,13794,ramirez
13795,-11.861918,13795,thon
13796,-11.861918,13796,aeroshell
13797,-11.168772,13797,87
13798,-11.861918,13798,11:01
13799,-11.861918,13799,463
13800,-11.861918,13800,mpf
13801,-11.861918,13801,tiscali
13802,-11.861918,13802,beret
13803,-11.861918,13803,x10
13804,-11.168772,13804,minion
13805,-11.861918,13805,santangelo
13806,-11.861918,13806,valero
13807,-10.475624,13807,staples
13808,-11.168772,13808,10:42
13809,-11.861918,13809,brandt
13810,-11.168772,13810,540
13811,-11.861918,13811,1500
13812,-11.861918,13812,4051
13813,-11.861918,13813,1013
13814,-11.168772,13814,lincoln
13815,-11.861918,13815,12/15/2011
13816,-11.861918,13816,waterloo
13817,-11.861918,13817,521
13818,-11.861918,13818,blake
13819,-11.861918,13819,1498
13820,-11.861918,13820,butternut
13821,-11.861918,13821,fairview
13822,-11.861918,13822,1:37
13823,-11.861918,13823,300-901
13824,-11.861918,13824,doberman
13825,-11.861918,13825,yongpyong
13826,-11.861918,13826,588
13827,-10.475624,13827,nypd
13828,-11.861918,13828,27674
13829,-11.861918,13829,posey
13830,-11.861918,13830,hip
13831,-11.861918,13831,4790
13832,-11.861918,13832,condom
13833,-11.861918,13833,3129
13834,-11.861918,13834,594-8939
13835,-11.168772,13835,10:38
13836,-11.861918,13836,ludlow
13837,-11.861918,13837,haleson
13838,-11.861918,13838,10:16
13839,-11.168772,13839,sanyo
13840,-11.861918,13840,quantock
13841,-11.861918,13841,spandex
13842,-9.782477,13842,12:55
13843,-11.861918,13843,bockscar
13844,-11.861918,13844,cesky
13845,-11.861918,13845,545
13846,-11.168772,13846,studs
13847,-11.861918,13847,freakyfrugalitecom
13848,-11.861918,13848,kittyscuquiswordpresscom
13849,-11.168772,13849,carhartt
13850,-11.861918,13850,hiner
13851,-10.763307,13851,csx
13852,-11.168772,13852,penske
13853,-11.861918,13853,skipton
13854,-11.861918,13854,3:01
13855,-11.861918,13855,lochals
13856,-11.861918,13856,cyberhouse
13857,-11.861918,13857,2737
13858,-11.861918,13858,c7
13859,-11.861918,13859,1:40
13860,-10.2524805,13860,nitro
13861,-11.861918,13861,118
13862,-11.168772,13862,wednesday
13863,-11.168772,13863,7th
13864,-11.168772,13864,usopen.org
13865,-11.861918,13865,maersk
13866,-11.861918,13866,2.79
13867,-11.168772,13867,4268
13868,-11.861918,13868,5:20
13869,-11.861918,13869,11/26/2009
13870,-11.168772,13870,11:05
13871,-11.861918,13871,31193
13872,-11.168772,13872,piranha
13873,-11.861918,13873,fingerprints
13874,-11.861918,13874,hastings
13875,-11.861918,13875,326caa
13876,-11.861918,13876,carlton
13877,-11.861918,13877,forum
13878,-10.763307,13878,6:30
13879,-11.861918,13879,a23
13880,-11.861918,13880,8044
13881,-11.861918,13881,851
13882,-11.861918,13882,flintstone
13883,-11.861918,13883,322323
13884,-11.168772,13884,enterprise
13885,-11.861918,13885,traction
13886,-11.861918,13886,aprilia
13887,-11.861918,13887,7097
13888,-11.861918,13888,tugboat
13889,-11.861918,13889,j-063
13890,-11.861918,13890,jolicoeur
13891,-11.861918,13891,vfw
13892,-11.861918,13892,dominion
13893,-11.861918,13893,news1130
13894,-11.861918,13894,valparaiso
13895,-11.861918,13895,07/22/2013
13896,-11.861918,13896,salzburg
13897,-11.861918,13897,fellsman
13898,-11.861918,13898,mills
13899,-11.861918,13899,acela
13900,-11.861918,13900,0302
13901,-11.861918,13901,starkist
13902,-11.168772,13902,superliner
13903,-11.168772,13903,tinkerbell
13904,-11.861918,13904,dyson
13905,-10.475624,13905,7:45
13906,-11.861918,13906,korea
13907,-11.861918,13907,5303
13908,-11.861918,13908,71768
13909,-11.861918,13909,axum
13910,-11.168772,13910,arret
13911,-11.861918,13911,9/11
13912,-10.763307,13912,crows
13913,-11.861918,13913,6:50
13914,-10.763307,13914,philadelphia
13915,-11.168772,13915,skyteam
13916,-11.861918,13916,184
13917,-11.861918,13917,megabus
13918,-11.861918,13918,c-gthl
13919,-11.861918,13919,createspace
13920,-11.861918,13920,barclays
13921,-11.861918,13921,billshrink
13922,-11.861918,13922,178
13923,-11.861918,13923,achromatic
13924,-11.168772,13924,buddhism
13925,-11.861918,13925,1587
13926,-11.861918,13926,3943
13927,-11.861918,13927,376
13928,-11.168772,13928,900
13929,-11.168772,13929,8:50
13930,-11.861918,13930,raiders
13931,-11.168772,13931,459
13932,-11.861918,13932,625
13933,-11.168772,13933,229
13934,-11.861918,13934,lenovo
13935,-11.861918,13935,1335
13936,-11.861918,13936,dkny
13937,-11.861918,13937,nicolas
13938,-11.861918,13938,crunchie
13939,-11.168772,13939,sailor
13940,-11.861918,13940,s1
13941,-11.168772,13941,guatemala
13942,-11.861918,13942,lisa
13943,-11.861918,13943,oltursa
13944,-11.168772,13944,lsu
13945,-11.861918,13945,gia
13946,-11.861918,13946,nakedshirt
13947,-11.168772,13947,1872
13948,-11.861918,13948,508615
13949,-11.861918,13949,datsu
13950,-11.861918,13950,tomlinson
13951,-11.861918,13951,4449898
13952,-11.861918,13952,zippy
13953,-11.861918,13953,8:31
13954,-11.861918,13954,claremont
13955,-11.861918,13955,rafting
13956,-11.861918,13956,kawaguchiko
13957,-11.861918,13957,lyu
13958,-11.861918,13958,ce
13959,-11.168772,13959,69
13960,-10.475624,13960,kennedy
13961,-11.861918,13961,12:56
13962,-11.861918,13962,22-296
13963,-11.861918,13963,stm
13964,-11.861918,13964,estafeta
13965,-11.861918,13965,g-bsvh
13966,-11.861918,13966,155
13967,-11.861918,13967,12/05/2012
13968,-11.168772,13968,miller
13969,-11.861918,13969,l2
13970,-11.861918,13970,259
13971,-11.861918,13971,7850
13972,-11.861918,13972,375912
13973,-11.861918,13973,731
13974,-11.861918,13974,10:17
13975,-11.861918,13975,ticks
13976,-11.861918,13976,12:58
13977,-11.168772,13977,kwpd
13978,-11.168772,13978,nationals
13979,-10.763307,13979,westminster
13980,-11.168772,13980,catholic
13981,-10.475624,13981,11:10
13982,-11.861918,13982,485
13983,-11.861918,13983,esprit
13984,-11.168772,13984,dolly
13985,-11.861918,13985,slazenger
13986,-11.861918,13986,164
13987,-11.861918,13987,06/02/2010
13988,-11.861918,13988,cinelli-esperia
13989,-11.861918,13989,toontown
13990,-11.861918,13990,1994
13991,-11.861918,13991,transcontinental
13992,-11.168772,13992,twa
13993,-11.861918,13993,jive
13994,-11.861918,13994,1987
13995,-11.861918,13995,honen
13996,-11.168772,13996,9:20
13997,-11.861918,13997,photojojo
13998,-11.861918,13998,l'oreal
13999,-11.861918,13999,tetris
14000,-11.861918,14000,hemlin
14001,-11.861918,14001,2:36
14002,-11.861918,14002,husqvarna
14003,-11.861918,14003,717
14004,-11.861918,14004,216
14005,-11.861918,14005,timothy
14006,-11.861918,14006,515
14007,-11.168772,14007,7907
14008,-11.861918,14008,stamping
14009,-11.861918,14009,parkvagen
14010,-11.861918,14010,acura
14011,-11.861918,14011,cosmo
14012,-11.861918,14012,396
14013,-11.861918,14013,bosch
14014,-11.861918,14014,67026
14015,-11.861918,14015,04/01/2011
14016,-11.861918,14016,myer
14017,-11.861918,14017,506
14018,-11.861918,14018,194
14019,-11.861918,14019,guzzled
14020,-11.861918,14020,kalamazoo
14021,-11.861918,14021,kinnaird
14022,-11.861918,14022,1.99
14023,-11.861918,14023,leyland
14024,-11.861918,14024,7760
14025,-11.861918,14025,03/09/2009
14026,-11.861918,14026,7-11
14027,-11.861918,14027,tekram
14028,-11.861918,14028,elvertbarnescom/mixology
14029,-11.861918,14029,recipes
14030,-11.861918,14030,18d4329
14031,-11.861918,14031,8023
14032,-11.861918,14032,5:52
14033,-11.861918,14033,thornhill
14034,-11.861918,14034,mc
14035,-11.861918,14035,fertilizers
14036,-11.861918,14036,074
14037,-11.861918,14037,loadmaster
14038,-11.168772,14038,3:07
14039,-11.861918,14039,cityjet
14040,-11.861918,14040,hornig
14041,-11.861918,14041,global
14042,-11.861918,14042,xper
14043,-11.861918,14043,schoenefeld
14044,-11.861918,14044,jilly
14045,-11.861918,14045,wwwjazzfm
14046,-11.861918,14046,nipples
14047,-10.763307,14047,abc
14048,-11.861918,14048,probefahrt
14049,-11.168772,14049,meatloaf
14050,-10.475624,14050,mets
14051,-11.861918,14051,j-009
14052,-10.763307,14052,9:35
14053,-11.861918,14053,gratiot
14054,-11.861918,14054,urinoir
14055,-11.861918,14055,1.55
14056,-11.861918,14056,trench
14057,-11.861918,14057,mews
14058,-11.861918,14058,aquarius
14059,-11.168772,14059,aggies
14060,-11.861918,14060,wegmans
14061,-11.861918,14061,c-gtad
14062,-11.168772,14062,241
14063,-11.861918,14063,airasiacom
14064,-11.861918,14064,5070
14065,-11.861918,14065,m5
14066,-11.861918,14066,dartmouth
14067,-11.861918,14067,08501
14068,-11.861918,14068,azure
14069,-11.861918,14069,objazd
14070,-11.861918,14070,kraft
14071,-11.168772,14071,122
14072,-11.861918,14072,trailways
14073,-11.861918,14073,snuggling
14074,-11.861918,14074,barnes
14075,-10.763307,14075,panasonic
14076,-11.861918,14076,uggs
14077,-11.861918,14077,340
14078,-11.861918,14078,19/03/2009
14079,-11.861918,14079,pruning
14080,-11.168772,14080,baa
14081,-10.763307,14081,3:30
14082,-11.168772,14082,softsoap
14083,-11.861918,14083,vir
14084,-11.861918,14084,duval
14085,-11.861918,14085,3510
14086,-11.861918,14086,04/07/2012
14087,-11.168772,14087,gelato
14088,-11.861918,14088,urbano
14089,-11.861918,14089,verts
14090,-11.861918,14090,3:43
14091,-11.168772,14091,dutchsimba
14092,-11.861918,14092,broadsheet
14093,-11.861918,14093,champaign
14094,-11.861918,14094,ajax
14095,-11.861918,14095,hogan
14096,-11.861918,14096,bulova
14097,-11.168772,14097,9:50
14098,-11.861918,14098,344
14099,-11.168772,14099,870
14100,-11.861918,14100,accord
14101,-11.861918,14101,cougars
14102,-11.168772,14102,4:40
14103,-11.861918,14103,sauzal
14104,-11.861918,14104,12:12
14105,-11.861918,14105,7:28
14106,-11.861918,14106,fdny
14107,-11.861918,14107,7220
14108,-11.861918,14108,4181
14109,-11.861918,14109,7844
14110,-11.168772,14110,siemens
14111,-11.861918,14111,561-5900
14112,-11.861918,14112,cd-rw
14113,-11.861918,14113,wwwkiwirailconz
14114,-11.861918,14114,199
14115,-11.861918,14115,bm
14116,-11.861918,14116,162763
14117,-11.168772,14117,seaweed
14118,-11.861918,14118,mcafee
14119,-10.763307,14119,harrods
14120,-11.168772,14120,pnc
14121,-11.861918,14121,37303
14122,-11.861918,14122,tetley
14123,-11.861918,14123,rockaway
14124,-11.861918,14124,baf
14125,-11.861918,14125,4:25
14126,-11.861918,14126,nativity
14127,-11.861918,14127,sterling.eu
14128,-11.861918,14128,maytag
14129,-11.861918,14129,forevermore
14130,-11.861918,14130,8:53
14131,-11.861918,14131,ecozone
14132,-11.861918,14132,332010
14133,-11.861918,14133,bourbon
14134,-11.168772,14134,airtran
14135,-11.861918,14135,wmmr
14136,-11.861918,14136,schneiders
14137,-11.861918,14137,kickball
14138,-11.861918,14138,6435
14139,-11.861918,14139,fx
14140,-11.861918,14140,cp
14141,-11.861918,14141,sudoku
14142,-11.861918,14142,fiskars
14143,-11.861918,14143,commodore
14144,-11.861918,14144,twinkies
14145,-11.861918,14145,tron
14146,-11.861918,14146,86173
14147,-11.861918,14147,ohe
14148,-11.861918,14148,sumo
14149,-11.861918,14149,83
14150,-11.861918,14150,premacy
14151,-11.861918,14151,gargoyle
14152,-11.861918,14152,wwwmaverixorg
14153,-11.861918,14153,carnation
14154,-11.168772,14154,lir
14155,-11.861918,14155,hildon
14156,-11.861918,14156,dodgers.com
14157,-11.861918,14157,30587
14158,-11.861918,14158,3:35
14159,-11.861918,14159,bx56vtv
14160,-11.861918,14160,hotard
14161,-11.861918,14161,1200
14162,-11.861918,14162,azul
14163,-11.861918,14163,ibc
14164,-11.168772,14164,eeyore
14165,-11.168772,14165,2:45
14166,-11.861918,14166,shells
14167,-11.168772,14167,gabriel
14168,-11.861918,14168,loafers
14169,-11.168772,14169,113
14170,-11.861918,14170,toledo
14171,-11.861918,14171,asics
14172,-11.861918,14172,liddle
14173,-11.861918,14173,roadhouse
14174,-11.168772,14174,145
14175,-11.861918,14175,rauch
14176,-11.168772,14176,yorkshire
14177,-11.861918,14177,2/7
14178,-11.861918,14178,bedford
14179,-11.861918,14179,romney
14180,-11.861918,14180,islam
14181,-11.861918,14181,vegeta
14182,-11.861918,14182,joker
14183,-11.861918,14183,202.575.8444
14184,-11.861918,14184,merrell
14185,-11.861918,14185,pomeranian
14186,-11.861918,14186,2:04
14187,-11.861918,14187,shepshed
14188,-11.861918,14188,2706
14189,-11.861918,14189,4100
14190,-11.861918,14190,shamrock
14191,-10.763307,14191,10:25
14192,-11.168772,14192,788
14193,-11.168772,14193,beautyrest
14194,-11.861918,14194,5105
14195,-11.861918,14195,357
14196,-11.861918,14196,schrader
14197,-11.168772,14197,6:45
14198,-11.861918,14198,reject
14199,-11.861918,14199,gomez
14200,-11.861918,14200,mashu
14201,-11.861918,14201,nebraska
14202,-11.861918,14202,bookshop
14203,-11.861918,14203,cinosam
14204,-11.861918,14204,marsalavej
14205,-11.861918,14205,management
14206,-11.861918,14206,rats
14207,-11.168772,14207,crawford
14208,-11.861918,14208,indiana
14209,-11.861918,14209,biology
14210,-11.861918,14210,524
14211,-11.861918,14211,coach/baggage
14212,-11.168772,14212,922
14213,-11.861918,14213,mixing
14214,-11.861918,14214,ollie
14215,-11.168772,14215,1:53
14216,-11.861918,14216,1589
14217,-11.861918,14217,farberware
14218,-11.861918,14218,2:37
14219,-11.861918,14219,crutch
14220,-10.475624,14220,congratulations
14221,-11.168772,14221,sapphire
14222,-11.168772,14222,myspace
14223,-11.861918,14223,12:34
14224,-11.861918,14224,962
14225,-11.861918,14225,sandbags
14226,-11.861918,14226,tortas
14227,-11.861918,14227,1:23
14228,-11.861918,14228,98
14229,-10.475624,14229,monopoly
14230,-11.168772,14230,oracle
14231,-10.763307,14231,intel
14232,-11.168772,14232,fiji
14233,-11.861918,14233,perego
14234,-11.861918,14234,biscuits
14235,-11.861918,14235,heathrow
14236,-11.861918,14236,kl
14237,-11.168772,14237,105
14238,-11.861918,14238,283
14239,-11.861918,14239,dusting
14240,-11.861918,14240,suncorp
14241,-11.861918,14241,apprentice
14242,-11.861918,14242,wlpx
14243,-11.168772,14243,stanley
14244,-11.861918,14244,kangaroos
14245,-11.861918,14245,10:29
14246,-11.861918,14246,resale
14247,-11.861918,14247,nemesis
14248,-11.861918,14248,bonanza
14249,-11.861918,14249,1:44
14250,-11.861918,14250,0327
14251,-11.861918,14251,4301
14252,-11.861918,14252,11:52
14253,-11.861918,14253,cameron
14254,-11.861918,14254,reservoir
14255,-11.861918,14255,grayway
14256,-10.763307,14256,12:20
14257,-11.861918,14257,sb
14258,-11.861918,14258,mover
14259,-11.861918,14259,martin
14260,-11.168772,14260,201
14261,-11.861918,14261,2283
14262,-11.861918,14262,greene
14263,-11.861918,14263,210
14264,-11.861918,14264,bershka
14265,-11.861918,14265,avon
14266,-11.168772,14266,georgetown
14267,-11.861918,14267,crayon
14268,-11.861918,14268,delmas
14269,-11.861918,14269,padres
14270,-11.861918,14270,luis
14271,-11.861918,14271,318268
14272,-11.861918,14272,pnr
14273,-10.763307,14273,3:15
14274,-11.861918,14274,combos
14275,-11.861918,14275,323238
14276,-11.168772,14276,400
14277,-11.861918,14277,clownfish
14278,-10.763307,14278,rays
14279,-11.861918,14279,433915
14280,-11.861918,14280,65
14281,-11.861918,14281,anza
14282,-11.861918,14282,2363
